Date,ABEV3.SA,AZUL4.SA,BTOW3.SA,B3SA3.SA,BBSE3.SA,BBDC4.SA,BBDC3.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,CIEL3.SA,CSAN3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,EQTL3.SA,YDUQ3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HYPE3.SA,IGTA3.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,RENT3.SA,LAME4.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR4.SA,PETR4.SA,PETR3.SA,BRDT3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SMLS3.SA,TAEE11.SA,VIVT4.SA,TIMP3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VVAR3.SA,WEGE3.SA
2020-07-06,14.359999656677246,22.049999237060547,118.25,56.52000045776367,27.182559967041016,22.63064193725586,20.712684631347656,36.459999084472656,34.20493698120117,24.1299991607666,21.149999618530273,15.399999618530273,11.11380386352539,4.829999923706055,76.77999877929688,20.502599716186523,25.350500106811523,14.640000343322754,31.471378326416016,32.27586364746094,8.470000267028809,17.959999084472656,23.5275936126709,34.959999084472656,24.979999542236328,16.149999618530273,7.360000133514404,20.170000076293945,32.619998931884766,36.099998474121094,8.570119857788086,10.317276954650879,27.653799057006836,22.31999969482422,20.639999389648438,43.25,32.599998474121094,42.52000045776367,71.82469940185547,12.619999885559082,19.059999465942383,22.799999237060547,,22.509553909301758,22.9178466796875,21.942556381225586,30.709999084472656,114.69999694824219,23.280000686645508,59.16999816894531,29.56361198425293,11.199999809265137,14.240472793579102,27.690582275390625,48.93000030517578,15.300000190734863,18.540000915527344,7.610000133514404,56.56999969482422,15.960000038146973,53.098876953125
2020-07-07,14.449999809265137,21.5,117.0999984741211,57.16999816894531,26.95951271057129,21.691444396972656,19.863393783569336,36.529998779296875,32.83358383178711,23.799999237060547,20.5,15.010000228881836,11.015971183776855,4.75,73.5,19.081899642944336,25.360401153564453,14.359999656677246,32.13322448730469,32.68696212768555,8.199999809265137,17.690000534057617,23.741926193237305,34.400001525878906,25.739999771118164,15.770000457763672,7.260000228881836,20.149999618530273,32.36000061035156,35.41999816894531,8.570119857788086,9.94880199432373,26.297534942626953,22.950000762939453,20.59000015258789,44.0099983215332,31.75,42.7400016784668,74.54843139648438,13.619999885559082,19.329999923706055,22.399999618530273,,22.22955894470215,22.53175926208496,21.874229431152344,30.18000030517578,112.73999786376953,23.200000762939453,57.689998626708984,28.32227897644043,10.9399995803833,14.10826587677002,27.6711368560791,48.380001068115234,14.930000305175781,18.040000915527344,7.449999809265137,56.369998931884766,15.859999656677246,53.80752944946289
2020-07-08,14.710000038146973,21.530000686645508,115.41000366210938,60.650001525878906,27.48318862915039,22.43081283569336,20.54282569885254,37.16999816894531,33.632720947265625,25.350000381469727,20.90999984741211,15.220000267028809,11.25076961517334,5.0,75.23999786376953,17.92449951171875,26.479387283325195,14.899999618530273,32.46894454956055,33.07893753051758,8.180000305175781,17.950000762939453,23.897804260253906,34.54999923706055,26.270000457763672,15.960000038146973,7.369999885559082,19.84000015258789,32.540000915527344,35.5,8.398900032043457,10.128059387207031,26.865968704223633,22.6200008392334,21.0,44.41999816894531,32.119998931884766,43.599998474121094,76.52388763427734,13.3100004196167,20.200000762939453,22.850000381469727,,22.64954948425293,23.08614158630371,22.41107940673828,30.75,112.48999786376953,23.1299991607666,58.75,29.29548454284668,11.359999656677246,13.900514602661133,27.90448570251465,48.880001068115234,15.260000228881836,18.770000457763672,7.699999809265137,57.31999969482422,16.3700008392334,54.19678497314453
2020-07-09,14.640000343322754,20.899999618530273,120.18000030517578,58.88999938964844,27.201953887939453,21.93124008178711,20.283042907714844,36.81999969482422,33.50446319580078,23.56999969482422,20.700000762939453,14.470000267028809,11.319252014160156,4.900000095367432,73.75,18.159700393676758,26.637828826904297,14.40999984741211,35.260215759277344,36.186065673828125,7.989999771118164,17.760000228881836,23.710222244262695,34.58000183105469,25.700000762939453,16.049999237060547,7.329999923706055,19.709999084472656,32.33000183105469,36.06999969482422,8.380870819091797,10.157936096191406,26.87594223022461,22.239999771118164,20.639999389648438,43.33000183105469,35.369998931884766,44.11000061035156,79.21768951416016,13.079999923706055,20.309999465942383,23.3700008392334,,22.13956069946289,22.422861099243164,22.254905700683594,30.420000076293945,112.5,22.850000381469727,58.150001525878906,28.7989501953125,11.079999923706055,14.079936981201172,27.758642196655273,49.75,14.720000267028809,18.59000015258789,7.46999979019165,56.41999816894531,17.549999237060547,54.356483459472656
2020-07-10,14.850000381469727,21.90999984741211,120.23999786376953,59.95000076293945,26.88193130493164,22.250967025756836,20.432918548583984,37.560001373291016,33.68204879760742,23.600000381469727,20.600000381469727,14.5,11.270337104797363,4.909999847412109,74.4000015258789,20.700199127197266,27.756816864013672,14.289999961853027,34.79021072387695,35.459476470947266,8.0600004196167,17.719999313354492,24.124805450439453,35.54999923706055,25.440000534057617,16.100000381469727,7.320000171661377,20.899999618530273,32.310001373291016,36.540000915527344,8.290754318237305,10.187812805175781,27.125255584716797,22.84000015258789,20.450000762939453,43.540000915527344,35.15999984741211,44.40999984741211,79.99589538574219,13.279999732971191,21.56999969482422,23.399999618530273,,22.509553909301758,22.769351959228516,22.069448471069336,29.649999618530273,110.5999984741211,22.84000015258789,58.720001220703125,28.82874298095703,11.229999542236328,14.344347953796387,27.700305938720703,48.849998474121094,14.90999984741211,18.510000228881836,7.429999828338623,56.970001220703125,17.6200008392334,54.59602737426758
2020-07-13,14.0,21.15999984741211,117.0,59.88999938964844,26.552209854125977,21.94123077392578,20.02326202392578,38.150001525878906,33.34661102294922,23.239999771118164,20.079999923706055,14.229999542236328,11.417085647583008,4.980000019073486,73.18000030517578,21.18950080871582,26.28133773803711,13.850000381469727,33.67753982543945,34.63728332519531,8.15999984741211,17.6200008392334,23.591768264770508,33.97999954223633,25.6299991607666,16.260000228881836,7.409999847412109,20.170000076293945,32.099998474121094,35.380001068115234,8.759359359741211,9.998595237731934,26.72635269165039,22.239999771118164,20.020000457763672,42.099998474121094,34.150001525878906,42.77000045776367,80.3151626586914,13.0,21.0,22.920000076293945,,22.15955924987793,22.62085723876953,21.474031448364258,29.790000915527344,109.52999877929688,22.229999542236328,56.86000061035156,28.193178176879883,11.670000076293945,13.947731018066406,27.661415100097656,48.02000045776367,14.789999961853027,17.700000762939453,7.389999866485596,57.650001525878906,17.649999618530273,54.835567474365234
2020-07-14,13.90999984741211,21.75,115.69000244140625,61.13999938964844,26.48432731628418,22.310914993286133,20.30302619934082,40.720001220703125,33.88923263549805,23.700000762939453,20.100000381469727,14.270000457763672,11.1627197265625,4.900000095367432,74.51000213623047,21.35890007019043,26.618022918701172,14.029999732971191,33.380184173583984,34.54167938232422,8.010000228881836,17.479999542236328,23.39434814453125,34.5,25.6299991607666,16.600000381469727,7.630000114440918,20.520000457763672,31.700000762939453,35.29999923706055,9.063361167907715,10.118101119995117,27.17511749267578,22.010000228881836,20.399999618530273,43.900001525878906,34.650001525878906,41.90999984741211,80.3151626586914,12.869999885559082,20.860000610351562,22.8700008392334,,22.899545669555664,23.40293312072754,22.196338653564453,29.200000762939453,110.1500015258789,22.239999771118164,56.79999923706055,28.6003360748291,12.1899995803833,13.683319091796875,27.583633422851562,47.9900016784668,14.819999694824219,18.84000015258789,7.519999980926514,61.70000076293945,17.75,53.88737869262695
2020-07-15,14.289999961853027,22.729999542236328,113.60600280761719,61.88999938964844,26.726768493652344,22.680599212646484,20.722675323486328,40.720001220703125,34.22467041015625,24.110000610351562,20.309999465942383,14.350000381469727,11.201852798461914,4.900000095367432,77.4000015258789,21.700000762939453,26.42987632751465,14.050000190734863,34.48326873779297,35.94705581665039,8.800000190734863,17.709999084472656,24.08531951904297,34.0,26.3700008392334,16.549999237060547,7.659999847412109,21.950000762939453,31.770000457763672,35.70000076293945,8.90743350982666,10.227648735046387,27.364595413208008,22.149999618530273,20.959999084472656,44.7400016784668,35.29999923706055,41.58000183105469,81.31287384033203,13.319999694824219,20.440000534057617,22.75,,23.339536666870117,23.957319259643555,22.264665603637695,29.799999237060547,112.37000274658203,22.639999389648438,61.380001068115234,29.196176528930664,11.930000305175781,14.504884719848633,27.544740676879883,48.41999816894531,15.15999984741211,19.280000686645508,7.510000228881836,61.790000915527344,18.450000762939453,54.24668884277344
2020-07-16,14.050000190734863,22.049999237060547,110.23699951171875,61.5,26.571605682373047,22.280941009521484,20.382959365844727,39.97999954223633,33.93856430053711,24.239999771118164,20.149999618530273,14.380000114440918,11.006187438964844,4.820000171661377,77.7300033569336,22.200000762939453,25.895137786865234,13.649999618530273,33.88856506347656,34.8858528137207,8.260000228881836,17.559999465942383,24.065576553344727,34.0,25.809999465942383,16.239999771118164,7.550000190734863,21.030000686645508,32.45000076293945,35.36000061035156,8.722267150878906,10.108141899108887,26.905858993530273,21.420000076293945,20.68000030517578,44.59000015258789,34.720001220703125,41.540000915527344,79.99589538574219,13.4399995803833,20.700000762939453,22.530000686645508,,22.71954917907715,23.393033981323242,21.8059024810791,29.110000610351562,112.0,22.649999618530273,60.0,29.047218322753906,11.6899995803833,14.627647399902344,27.34056282043457,49.75,15.550000190734863,19.34000015258789,7.389999866485596,60.119998931884766,19.0,54.446311950683594
2020-07-17,14.15999984741211,21.799999237060547,115.09100341796875,63.88999938964844,26.717071533203125,22.390846252441406,20.772634506225586,40.790000915527344,34.98434066772461,25.079999923706055,20.68000030517578,14.75,11.084453582763672,5.260000228881836,81.7300033569336,21.799999237060547,27.340909957885742,13.9399995803833,38.751712799072266,39.01594161987305,8.380000114440918,18.079999923706055,24.490032196044922,34.29999923706055,25.899999618530273,16.309999465942383,7.599999904632568,20.799999237060547,33.70000076293945,35.630001068115234,8.77099609375,10.227648735046387,27.145198822021484,22.290000915527344,20.940000534057617,45.95000076293945,35.400001525878906,42.25,81.81172180175781,14.609999656677246,20.770000457763672,22.770000457763672,,22.739547729492188,23.412832260131836,23.182191848754883,30.65999984741211,112.58000183105469,23.469999313354492,63.880001068115234,29.603334426879883,11.899999618530273,14.58043098449707,27.45723533630371,50.38999938964844,15.829999923706055,19.5,7.489999771118164,61.040000915527344,19.719999313354492,57.979583740234375
2020-07-20,14.119999885559082,21.59000015258789,119.23699951171875,67.4000015258789,27.45409393310547,22.60066795349121,21.03241539001465,41.279998779296875,34.846221923828125,25.110000610351562,21.25,15.0,11.387736320495605,5.239999771118164,84.75,21.6200008392334,27.756816864013672,14.350000381469727,38.3680305480957,38.623966217041016,8.319999694824219,18.299999237060547,24.299999237060547,35.290000915527344,25.510000228881836,16.309999465942383,7.679999828338623,20.6200008392334,34.25,36.20000076293945,8.69303035736084,10.377029418945312,27.224979400634766,22.65999984741211,21.270000457763672,46.209999084472656,35.33000183105469,42.75,86.80023956298828,15.100000381469727,21.239999771118164,23.190000534057617,,22.739547729492188,23.26433753967285,22.94793128967285,31.850000381469727,115.91999816894531,23.920000076293945,62.61000061035156,29.64305877685547,11.869999885559082,14.75985336303711,27.535017013549805,53.40999984741211,16.799999237060547,19.75,7.460000038146973,60.79999923706055,21.170000076293945,60.04564666748047
2020-07-21,14.680000305175781,21.799999237060547,118.8280029296875,66.12999725341797,27.35711669921875,23.210145950317383,21.382123947143555,40.75,35.01394271850586,24.610000610351562,20.889999389648438,14.899999618530273,10.813848495483398,5.329999923706055,83.62999725341797,22.649999618530273,27.17256736755371,14.039999961853027,37.178619384765625,37.60100555419922,8.5,17.950000762939453,24.040000915527344,35.0,25.25,16.149999618530273,7.570000171661377,20.65999984741211,33.75,36.7599983215332,8.30320930480957,10.476616859436035,27.70366096496582,22.270000457763672,20.989999771118164,46.88999938964844,35.63999938964844,42.29999923706055,84.1064453125,15.279999732971191,20.65999984741211,23.030000686645508,,23.369537353515625,23.74942398071289,23.29932403564453,29.809999465942383,117.12000274658203,23.520000457763672,62.150001525878906,30.477235794067383,11.65999984741211,15.47754192352295,27.476680755615234,52.790000915527344,16.600000381469727,19.799999237060547,7.389999866485596,59.70000076293945,20.6200008392334,59.76618194580078
2020-07-22,14.710000038146973,21.68000030517578,125.12699890136719,66.69999694824219,27.47348976135254,22.810487747192383,21.12234115600586,41.400001525878906,34.72783279418945,24.219999313354492,20.579999923706055,14.770000457763672,11.649927139282227,5.519999980926514,84.0199966430664,21.899999618530273,27.07354164123535,13.949999809265137,37.51434326171875,37.94517517089844,8.3100004196167,18.110000610351562,24.299999237060547,34.59000015258789,24.950000762939453,16.739999771118164,7.96999979019165,20.0,33.59000015258789,35.25,7.9621148109436035,10.476616859436035,26.9956111907959,22.059999465942383,21.1299991607666,46.38999938964844,36.599998474121094,42.68000030517578,84.45563507080078,15.359999656677246,20.489999771118164,22.170000076293945,,23.049541473388672,23.501930236816406,23.065059661865234,28.100000381469727,117.94999694824219,23.219999313354492,63.220001220703125,29.36499786376953,11.8100004196167,15.080924987792969,27.554462432861328,51.5,16.1299991607666,19.729999542236328,7.510000228881836,59.2400016784668,21.290000915527344,68.07036590576172
2020-07-23,14.399999618530273,20.950000762939453,119.59600067138672,65.5199966430664,27.02739715576172,22.480770111083984,20.862558364868164,40.970001220703125,33.88923263549805,24.030000686645508,20.399999618530273,14.600000381469727,11.405736923217773,5.21999979019165,82.95999908447266,21.100000381469727,26.103092193603516,13.600000381469727,36.8908576965332,37.51496124267578,8.220000267028809,17.950000762939453,24.209999084472656,34.04999923706055,24.290000915527344,16.389999389648438,7.670000076293945,19.100000381469727,33.7400016784668,34.2400016784668,7.650256633758545,10.327235221862793,26.42717933654785,22.360000610351562,21.360000610351562,45.880001068115234,35.7599983215332,41.06999969482422,80.21540069580078,15.15999984741211,19.920000076293945,21.809999465942383,,22.56999969482422,23.229999542236328,22.606298446655273,28.520000457763672,114.4000015258789,22.75,61.20000076293945,28.759227752685547,11.649999618530273,14.268802642822266,27.389175415039062,49.58000183105469,14.770000457763672,19.149999618530273,7.309999942779541,58.849998474121094,19.799999237060547,66.85269165039062
2020-07-24,14.930000305175781,20.540000915527344,121.18000030517578,65.3499984741211,27.153467178344727,22.620649337768555,20.70269203186035,41.34000015258789,33.494598388671875,24.139999389648438,20.329999923706055,14.640000343322754,11.283543586730957,5.269999980926514,82.44000244140625,20.639999389648438,25.84000015258789,13.720000267028809,36.54554748535156,37.333309173583984,8.020000457763672,18.360000610351562,24.639999389648438,33.45000076293945,24.43000030517578,17.139999389648438,7.889999866485596,18.84000015258789,34.25,33.68000030517578,8.127789497375488,10.406905174255371,26.397258758544922,22.06999969482422,21.549999237060547,44.70000076293945,35.529998779296875,41.20000076293945,79.48706817626953,14.829999923706055,19.479999542236328,21.3700008392334,,22.729999542236328,23.329999923706055,22.40131950378418,28.200000762939453,114.1500015258789,22.299999237060547,61.540000915527344,28.82874298095703,11.609999656677246,14.287689208984375,27.632246017456055,49.27000045776367,14.40999984741211,19.149999618530273,7.550000190734863,58.599998474121094,19.540000915527344,66.58319854736328
2020-07-27,15.279999732971191,20.709999084472656,120.5,66.2300033569336,27.628652572631836,23.659761428833008,21.561973571777344,43.63999938964844,34.44171905517578,24.040000915527344,20.1200008392334,14.760000228881836,11.602967262268066,5.239999771118164,83.0,21.010000228881836,25.979999542236328,13.579999923706055,37.69658660888672,38.031219482421875,8.020000457763672,18.489999771118164,25.010000228881836,33.400001525878906,24.299999237060547,17.84000015258789,8.25,18.520000457763672,36.25,33.77000045776367,7.9621148109436035,10.974555015563965,27.723604202270508,21.979999542236328,21.440000534057617,45.40999984741211,35.06999969482422,40.0,79.16780090332031,14.880000114440918,19.65999984741211,21.260000228881836,,23.200000762939453,23.770000457763672,22.372037887573242,28.600000381469727,117.66000366210938,22.729999542236328,60.88999938964844,29.464305877685547,12.239999771118164,13.891071319580078,27.846147537231445,49.75,14.569999694824219,19.389999389648438,8.09000015258789,61.369998931884766,18.90999984741211,69.94999694824219
